"Filename","Site","Date","Validation"
"PAM5_20230225_214000.wav","Site_41",2023-02-25,"present"
"PAM5_20230225_223000.wav","Site_41",2023-02-25,"present"
"PAM5_20230225_224000.wav","Site_41",2023-02-25,"present"
"PAM5_20230225_230000.wav","Site_41",2023-02-25,"present"
"PAM5_20230225_232000.wav","Site_41",2023-02-25,NA
"PAM5_20230225_234000.wav","Site_41",2023-02-25,"present"
"PAM5_20230226_000000.wav","Site_41",2023-02-26,NA
"PAM5_20230226_002000.wav","Site_41",2023-02-26,NA
"PAM5_20230226_003000.wav","Site_41",2023-02-26,"present"
"PAM5_20230226_031000.wav","Site_41",2023-02-26,"present"
"PAM5_20230226_041000.wav","Site_41",2023-02-26,"present"
"PAM5_20230226_095000.wav","Site_41",2023-02-26,"present"
"PAM5_20230226_182000.wav","Site_41",2023-02-26,"present"
"PAM5_20230226_183000.wav","Site_41",2023-02-26,"present"
"PAM5_20230226_184000.wav","Site_41",2023-02-26,"present"
"PAM5_20230226_185000.wav","Site_41",2023-02-26,"present"
"PAM5_20230226_190000.wav","Site_41",2023-02-26,"present"
"PAM5_20230226_191000.wav","Site_41",2023-02-26,NA
"PAM5_20230226_192000.wav","Site_41",2023-02-26,NA
"PAM5_20230226_194000.wav","Site_41",2023-02-26,"present"
"PAM5_20230226_201000.wav","Site_41",2023-02-26,"present"
"PAM5_20230226_202000.wav","Site_41",2023-02-26,"present"
"PAM5_20230226_212000.wav","Site_41",2023-02-26,"present"
"PAM5_20230226_214000.wav","Site_41",2023-02-26,"present"
"PAM5_20230226_215000.wav","Site_41",2023-02-26,"present"
"PAM5_20230226_222000.wav","Site_41",2023-02-26,"present"
"PAM5_20230226_224000.wav","Site_41",2023-02-26,"present"
"PAM5_20230226_225000.wav","Site_41",2023-02-26,"present"
"PAM5_20230226_231000.wav","Site_41",2023-02-26,NA
"PAM5_20230226_232000.wav","Site_41",2023-02-26,NA
"PAM5_20230226_234000.wav","Site_41",2023-02-26,"present"
"PAM5_20230226_235000.wav","Site_41",2023-02-26,NA
"PAM5_20230227_000000.wav","Site_41",2023-02-27,NA
"PAM5_20230227_001000.wav","Site_41",2023-02-27,NA
"PAM5_20230227_003000.wav","Site_41",2023-02-27,NA
"PAM5_20230227_010000.wav","Site_41",2023-02-27,NA
"PAM5_20230227_012000.wav","Site_41",2023-02-27,"present"
"PAM5_20230227_025000.wav","Site_41",2023-02-27,"present"
"PAM5_20230227_031000.wav","Site_41",2023-02-27,"present"
"PAM5_20230227_032000.wav","Site_41",2023-02-27,NA
"PAM5_20230227_033000.wav","Site_41",2023-02-27,NA
"PAM5_20230227_050000.wav","Site_41",2023-02-27,"present"
"PAM5_20230227_052000.wav","Site_41",2023-02-27,"present"
"PAM5_20230227_182000.wav","Site_41",2023-02-27,"present"
"PAM5_20230227_183000.wav","Site_41",2023-02-27,NA
"PAM5_20230227_184000.wav","Site_41",2023-02-27,"present"
"PAM5_20230227_185000.wav","Site_41",2023-02-27,NA
"PAM5_20230227_191000.wav","Site_41",2023-02-27,"present"
"PAM5_20230227_192000.wav","Site_41",2023-02-27,"present"
"PAM5_20230227_194000.wav","Site_41",2023-02-27,NA
"PAM5_20230227_195000.wav","Site_41",2023-02-27,NA
"PAM5_20230227_200000.wav","Site_41",2023-02-27,"present"
"PAM5_20230227_201000.wav","Site_41",2023-02-27,"present"
"PAM5_20230227_202000.wav","Site_41",2023-02-27,NA
"PAM5_20230227_203000.wav","Site_41",2023-02-27,"present"
"PAM5_20230227_205000.wav","Site_41",2023-02-27,"present"
"PAM5_20230227_210000.wav","Site_41",2023-02-27,"present"
"PAM5_20230227_213000.wav","Site_41",2023-02-27,"present"
"PAM5_20230227_220000.wav","Site_41",2023-02-27,"present"
"PAM5_20230227_221000.wav","Site_41",2023-02-27,"present"
"PAM5_20230227_223000.wav","Site_41",2023-02-27,"present"
"PAM5_20230227_224000.wav","Site_41",2023-02-27,"present"
"PAM5_20230227_225000.wav","Site_41",2023-02-27,"present"
"PAM5_20230227_230000.wav","Site_41",2023-02-27,"present"
"PAM5_20230227_232000.wav","Site_41",2023-02-27,"present"
"PAM5_20230228_013000.wav","Site_41",2023-02-28,"present"
"PAM5_20230228_014000.wav","Site_41",2023-02-28,"present"
"PAM5_20230228_020000.wav","Site_41",2023-02-28,"present"
"PAM5_20230228_021000.wav","Site_41",2023-02-28,NA
"PAM5_20230228_023000.wav","Site_41",2023-02-28,"present"
"PAM5_20230228_030000.wav","Site_41",2023-02-28,"present"
"PAM5_20230228_031000.wav","Site_41",2023-02-28,"present"
"PAM5_20230228_034000.wav","Site_41",2023-02-28,"present"
"PAM5_20230228_041000.wav","Site_41",2023-02-28,"present"
"PAM5_20230228_044000.wav","Site_41",2023-02-28,"present"
"PAM5_20230228_060000.wav","Site_41",2023-02-28,"present"
"PAM5_20230228_061000.wav","Site_41",2023-02-28,"present"
"PAM5_20230228_071000.wav","Site_41",2023-02-28,"present"
"PAM5_20230228_181000.wav","Site_41",2023-02-28,"present"
"PAM5_20230228_183000.wav","Site_41",2023-02-28,"present"
"PAM5_20230228_190000.wav","Site_41",2023-02-28,"present"
"PAM5_20230228_192000.wav","Site_41",2023-02-28,"present"
"PAM5_20230228_193000.wav","Site_41",2023-02-28,"present"
"PAM5_20230228_195000.wav","Site_41",2023-02-28,"present"
"PAM5_20230228_214000.wav","Site_41",2023-02-28,"present"
"PAM5_20230228_221000.wav","Site_41",2023-02-28,"present"
"PAM5_20230228_223000.wav","Site_41",2023-02-28,"present"
"PAM5_20230228_233000.wav","Site_41",2023-02-28,"present"
"PAM5_20230228_234000.wav","Site_41",2023-02-28,"present"
"PAM5_20230301_032000.wav","Site_41",2023-03-01,"present"
"PAM5_20230303_030000.wav","Site_41",2023-03-03,"present"
"PAM5_20230303_042000.wav","Site_41",2023-03-03,"present"
"PAM5_20230304_193000.wav","Site_41",2023-03-04,"present"
"PAM5_20230306_025000.wav","Site_41",2023-03-06,"present"
"PAM5_20230307_005000.wav","Site_41",2023-03-07,"present"
"PAM5_20230318_053000.wav","Site_41",2023-03-18,"present"
"PAM5_20230318_054000.wav","Site_41",2023-03-18,"present"
"PAM5_20230318_055000.wav","Site_41",2023-03-18,"present"
"PAM5_20230321_185000.wav","Site_41",2023-03-21,"present"
"PAM5_20230321_190000.wav","Site_41",2023-03-21,"present"
"PAM5_20230321_192000.wav","Site_41",2023-03-21,"present"
"PAM5_20230321_193000.wav","Site_41",2023-03-21,"present"
"PAM5_20230321_194000.wav","Site_41",2023-03-21,"present"
"PAM5_20230321_200000.wav","Site_41",2023-03-21,NA
"PAM5_20230321_201000.wav","Site_41",2023-03-21,"present"
"PAM5_20230321_211000.wav","Site_41",2023-03-21,NA
"PAM5_20230321_212000.wav","Site_41",2023-03-21,NA
"PAM5_20230321_214000.wav","Site_41",2023-03-21,"present"
"PAM5_20230321_215000.wav","Site_41",2023-03-21,NA
"PAM5_20230321_220000.wav","Site_41",2023-03-21,"present"
"PAM5_20230321_221000.wav","Site_41",2023-03-21,NA
"PAM5_20230321_223000.wav","Site_41",2023-03-21,NA
"PAM5_20230321_224000.wav","Site_41",2023-03-21,NA
"PAM5_20230321_233000.wav","Site_41",2023-03-22,NA
"PAM5_20230321_234000.wav","Site_41",2023-03-22,NA
"PAM5_20230322_001000.wav","Site_41",2023-03-22,NA
"PAM5_20230322_004000.wav","Site_41",2023-03-22,NA
"PAM5_20230322_010000.wav","Site_41",2023-03-22,NA
"PAM5_20230322_011000.wav","Site_41",2023-03-22,NA
"PAM5_20230322_012000.wav","Site_41",2023-03-22,NA
"PAM5_20230322_020000.wav","Site_41",2023-03-22,NA
"PAM5_20230322_021000.wav","Site_41",2023-03-22,NA
"PAM5_20230322_022000.wav","Site_41",2023-03-22,NA
"PAM5_20230322_024000.wav","Site_41",2023-03-22,NA
"PAM5_20230322_025000.wav","Site_41",2023-03-22,NA
"PAM5_20230322_031000.wav","Site_41",2023-03-22,NA
"PAM5_20230322_033000.wav","Site_41",2023-03-22,NA
"PAM5_20230322_034000.wav","Site_41",2023-03-22,NA
"PAM5_20230322_035000.wav","Site_41",2023-03-22,NA
"PAM5_20230322_040000.wav","Site_41",2023-03-22,NA
"PAM5_20230322_042000.wav","Site_41",2023-03-22,"present"
"PAM5_20230322_043000.wav","Site_41",2023-03-22,"present"
"PAM5_20230322_044000.wav","Site_41",2023-03-22,"present"
"PAM5_20230322_045000.wav","Site_41",2023-03-22,NA
"PAM5_20230322_050000.wav","Site_41",2023-03-22,NA
"PAM5_20230322_051000.wav","Site_41",2023-03-22,NA
"PAM5_20230322_054000.wav","Site_41",2023-03-22,"present"
"PAM5_20230322_055000.wav","Site_41",2023-03-22,NA
"PAM5_20230322_185000.wav","Site_41",2023-03-22,"present"
"PAM5_20230322_192000.wav","Site_41",2023-03-22,NA
"PAM5_20230322_193000.wav","Site_41",2023-03-22,NA
"PAM5_20230322_194000.wav","Site_41",2023-03-22,NA
"PAM5_20230322_195000.wav","Site_41",2023-03-22,NA
"PAM5_20230322_200000.wav","Site_41",2023-03-22,NA
"PAM5_20230322_201000.wav","Site_41",2023-03-22,NA
"PAM5_20230322_203000.wav","Site_41",2023-03-22,NA
"PAM5_20230322_204000.wav","Site_41",2023-03-22,NA
"PAM5_20230322_205000.wav","Site_41",2023-03-22,NA
"PAM5_20230322_210000.wav","Site_41",2023-03-22,NA
"PAM5_20230322_212000.wav","Site_41",2023-03-22,NA
"PAM5_20230322_213000.wav","Site_41",2023-03-22,NA
"PAM5_20230322_215000.wav","Site_41",2023-03-22,"present"
"PAM5_20230322_220000.wav","Site_41",2023-03-22,NA
"PAM5_20230322_221000.wav","Site_41",2023-03-22,NA
"PAM5_20230322_222000.wav","Site_41",2023-03-22,NA
"PAM5_20230322_223000.wav","Site_41",2023-03-22,NA
"PAM5_20230322_224000.wav","Site_41",2023-03-22,NA
"PAM5_20230322_225000.wav","Site_41",2023-03-22,NA
"PAM5_20230322_230000.wav","Site_41",2023-03-23,NA
"PAM5_20230322_231000.wav","Site_41",2023-03-23,NA
"PAM5_20230322_232000.wav","Site_41",2023-03-23,NA
"PAM5_20230322_233000.wav","Site_41",2023-03-23,NA
"PAM5_20230322_234000.wav","Site_41",2023-03-23,NA
"PAM5_20230322_235000.wav","Site_41",2023-03-23,NA
"PAM5_20230323_001000.wav","Site_41",2023-03-23,NA
"PAM5_20230323_002000.wav","Site_41",2023-03-23,NA
"PAM5_20230323_003000.wav","Site_41",2023-03-23,NA
"PAM5_20230323_004000.wav","Site_41",2023-03-23,NA
"PAM5_20230323_005000.wav","Site_41",2023-03-23,NA
"PAM5_20230323_011000.wav","Site_41",2023-03-23,NA
"PAM5_20230323_013000.wav","Site_41",2023-03-23,NA
"PAM5_20230323_014000.wav","Site_41",2023-03-23,NA
"PAM5_20230323_020000.wav","Site_41",2023-03-23,NA
"PAM5_20230323_021000.wav","Site_41",2023-03-23,NA
"PAM5_20230323_022000.wav","Site_41",2023-03-23,NA
"PAM5_20230323_030000.wav","Site_41",2023-03-23,NA
"PAM5_20230323_032000.wav","Site_41",2023-03-23,NA
"PAM5_20230323_035000.wav","Site_41",2023-03-23,NA
"PAM5_20230323_040000.wav","Site_41",2023-03-23,NA
"PAM5_20230323_182000.wav","Site_41",2023-03-23,"present"
"PAM5_20230323_183000.wav","Site_41",2023-03-23,"present"
"PAM5_20230323_194000.wav","Site_41",2023-03-23,NA
"PAM5_20230323_200000.wav","Site_41",2023-03-23,"present"
"PAM5_20230323_201000.wav","Site_41",2023-03-23,"present"
"PAM5_20230323_213000.wav","Site_41",2023-03-23,"present"
"PAM5_20230323_214000.wav","Site_41",2023-03-23,"present"
"PAM5_20230323_215000.wav","Site_41",2023-03-23,"present"
"PAM5_20230323_223000.wav","Site_41",2023-03-23,"present"
"PAM5_20230323_224000.wav","Site_41",2023-03-23,"present"
"PAM5_20230323_225000.wav","Site_41",2023-03-23,"present"
"PAM5_20230323_231000.wav","Site_41",2023-03-24,NA
"PAM5_20230323_233000.wav","Site_41",2023-03-24,"present"
"PAM5_20230323_234000.wav","Site_41",2023-03-24,NA
"PAM5_20230323_235000.wav","Site_41",2023-03-24,NA
"PAM5_20230324_000000.wav","Site_41",2023-03-24,NA
"PAM5_20230324_001000.wav","Site_41",2023-03-24,"present"
"PAM5_20230324_002000.wav","Site_41",2023-03-24,NA
"PAM5_20230324_003000.wav","Site_41",2023-03-24,"present"
"PAM5_20230324_004000.wav","Site_41",2023-03-24,"present"
"PAM5_20230324_005000.wav","Site_41",2023-03-24,"present"
"PAM5_20230324_010000.wav","Site_41",2023-03-24,"present"
"PAM5_20230324_011000.wav","Site_41",2023-03-24,NA
"PAM5_20230324_012000.wav","Site_41",2023-03-24,NA
"PAM5_20230324_015000.wav","Site_41",2023-03-24,"present"
"PAM5_20230324_022000.wav","Site_41",2023-03-24,NA
"PAM5_20230324_024000.wav","Site_41",2023-03-24,NA
"PAM5_20230324_025000.wav","Site_41",2023-03-24,NA
"PAM5_20230324_030000.wav","Site_41",2023-03-24,NA
"PAM5_20230324_031000.wav","Site_41",2023-03-24,NA
"PAM5_20230324_032000.wav","Site_41",2023-03-24,NA
"PAM5_20230324_033000.wav","Site_41",2023-03-24,NA
"PAM5_20230324_034000.wav","Site_41",2023-03-24,NA
"PAM5_20230324_035000.wav","Site_41",2023-03-24,NA
"PAM5_20230324_040000.wav","Site_41",2023-03-24,NA
"PAM5_20230324_041000.wav","Site_41",2023-03-24,"present"
"PAM5_20230324_042000.wav","Site_41",2023-03-24,"present"
"PAM5_20230324_043000.wav","Site_41",2023-03-24,NA
"PAM5_20230324_045000.wav","Site_41",2023-03-24,"present"
"PAM5_20230324_050000.wav","Site_41",2023-03-24,NA
"PAM5_20230324_053000.wav","Site_41",2023-03-24,NA
"PAM5_20230413_093000.wav","Site_41",2023-04-13,"absent"
"PAM5_20230415_171000.wav","Site_41",2023-04-15,"absent"
"PAM5_20230416_000000.wav","Site_41",2023-04-16,"present"
"PAM5_20230416_210000.wav","Site_41",2023-04-16,"present"
"PAM5_20230416_220000.wav","Site_41",2023-04-16,"present"
"PAM5_20230416_230000.wav","Site_41",2023-04-16,"present"
"PAM5_20230416_234000.wav","Site_41",2023-04-16,"present"
"PAM5_20230416_235000.wav","Site_41",2023-04-16,"present"
"PAM5_20230419_145000.wav","Site_41",2023-04-19,"absent"
"PAM5_20230420_054000.wav","Site_41",2023-04-20,"absent"
"PAM5_20230420_080000.wav","Site_41",2023-04-20,"absent"
"PAM5_20230424_150000.wav","Site_41",2023-04-24,"absent"
"PAM6_20230305_210000.wav","Site_46",2023-03-05,"absent"
"PAM6_20230305_212000.wav","Site_46",2023-03-05,"absent"
"PAM6_20230305_214000.wav","Site_46",2023-03-05,"absent"
"PAM6_20230305_215000.wav","Site_46",2023-03-05,"absent"
"PAM6_20230305_220000.wav","Site_46",2023-03-05,"absent"
"PAM6_20230305_223000.wav","Site_46",2023-03-05,"absent"
"PAM6_20230305_225000.wav","Site_46",2023-03-05,"absent"
"PAM6_20230305_231000.wav","Site_46",2023-03-05,"absent"
"PAM6_20230305_233000.wav","Site_46",2023-03-05,"absent"
"PAM6_20230305_234000.wav","Site_46",2023-03-05,"absent"
"PAM6_20230306_210000.wav","Site_46",2023-03-06,"absent"
"PAM6_20230306_215000.wav","Site_46",2023-03-06,"absent"
"PAM6_20230306_221000.wav","Site_46",2023-03-06,"absent"
"PAM6_20230306_222000.wav","Site_46",2023-03-06,"absent"
"PAM6_20230306_230000.wav","Site_46",2023-03-06,"absent"
"PAM6_20230306_231000.wav","Site_46",2023-03-06,"absent"
"PAM6_20230306_232000.wav","Site_46",2023-03-06,"absent"
"PAM6_20230306_233000.wav","Site_46",2023-03-06,"absent"
"PAM6_20230306_234000.wav","Site_46",2023-03-06,"absent"
"PAM6_20230307_210000.wav","Site_46",2023-03-07,"absent"
"PAM6_20230307_212000.wav","Site_46",2023-03-07,"absent"
"PAM6_20230307_213000.wav","Site_46",2023-03-07,"absent"
"PAM6_20230307_214000.wav","Site_46",2023-03-07,"absent"
"PAM6_20230307_215000.wav","Site_46",2023-03-07,"absent"
"PAM6_20230307_220000.wav","Site_46",2023-03-07,"absent"
"PAM6_20230307_221000.wav","Site_46",2023-03-07,"absent"
"PAM6_20230307_222000.wav","Site_46",2023-03-07,"absent"
"PAM6_20230307_224000.wav","Site_46",2023-03-07,"absent"
"PAM6_20230307_231000.wav","Site_46",2023-03-07,"absent"
"PAM6_20230307_232000.wav","Site_46",2023-03-07,"absent"
"PAM6_20230307_235000.wav","Site_46",2023-03-07,"absent"
"PAM6_20230413_112000.wav","Site_46",2023-04-13,"absent"
"PAM6_20230425_151000.wav","Site_46",2023-04-25,"absent"
"PAM16_20230306_210000.wav","Site_49",2023-03-06,"absent"
"PAM16_20230306_211000.wav","Site_49",2023-03-06,"present"
"PAM16_20230306_213000.wav","Site_49",2023-03-06,"absent"
"PAM16_20230306_221000.wav","Site_49",2023-03-06,"absent"
"PAM16_20230306_223000.wav","Site_49",2023-03-06,"absent"
"PAM19_20230325_235000.wav","Site_50",2023-03-25,"present"
"PAM19_20230326_000000.wav","Site_50",2023-03-26,"present"
"PAM19_20230326_004000.wav","Site_50",2023-03-26,"present"
"PAM19_20230326_010000.wav","Site_50",2023-03-26,"present"
"PAM19_20230326_011000.wav","Site_50",2023-03-26,"present"
"PAM19_20230326_012000.wav","Site_50",2023-03-26,"present"
"PAM19_20230326_013000.wav","Site_50",2023-03-26,"present"
"PAM19_20230326_014000.wav","Site_50",2023-03-26,"present"
"PAM19_20230326_020000.wav","Site_50",2023-03-26,"present"
"PAM19_20230326_021000.wav","Site_50",2023-03-26,"present"
"PAM19_20230326_030000.wav","Site_50",2023-03-26,"present"
"PAM19_20230326_031000.wav","Site_50",2023-03-26,"present"
"PAM19_20230326_184000.wav","Site_50",2023-03-26,"present"
"PAM19_20230326_185000.wav","Site_50",2023-03-26,"present"
"PAM19_20230326_202000.wav","Site_50",2023-03-26,"present"
"PAM19_20230326_204000.wav","Site_50",2023-03-26,"present"
"PAM19_20230328_012000.wav","Site_50",2023-03-28,"present"
"PAM19_20230328_021000.wav","Site_50",2023-03-28,"present"
"PAM19_20230328_022000.wav","Site_50",2023-03-28,"present"
"PAM19_20230328_024000.wav","Site_50",2023-03-28,"present"
"PAM19_20230328_040000.wav","Site_50",2023-03-28,"present"
"PAM19_20230416_233000.wav","Site_50",2023-04-16,"present"
"PAM19_20230417_035000.wav","Site_50",2023-04-17,"present"
"PAM19_20230417_043000.wav","Site_50",2023-04-17,"present"
"PAM19_20230417_054000.wav","Site_50",2023-04-17,"present"
"PAM19_20230417_064000.wav","Site_50",2023-04-17,"absent"
"PAM8_20230328_015000.wav","Site_56",2023-03-28,"present"
"PAM8_20230328_020000.wav","Site_56",2023-03-28,"present"
"PAM8_20230328_023000.wav","Site_56",2023-03-28,"present"
"PAM8_20230328_053000.wav","Site_56",2023-03-28,"present"
"PAM8_20230328_114000.wav","Site_56",2023-03-28,"absent"
"PAM8_20230328_115000.wav","Site_56",2023-03-28,"absent"
"PAM8_20230329_234000.wav","Site_56",2023-03-29,"present"
"PAM8_20230330_000000.wav","Site_56",2023-03-30,"present"
"PAM8_20230330_005000.wav","Site_56",2023-03-30,"present"
"PAM8_20230330_011000.wav","Site_56",2023-03-30,"present"
"PAM8_20230330_015000.wav","Site_56",2023-03-30,"present"
"PAM8_20230412_091000.wav","Site_56",2023-04-12,"absent"
"PAM8_20230413_110000.wav","Site_56",2023-04-13,"absent"
"PAM8_20230414_065000.wav","Site_56",2023-04-14,"absent"
"PAM8_20230415_080000.wav","Site_56",2023-04-15,"absent"
"PAM8_20230415_152000.wav","Site_56",2023-04-15,"absent"
"PAM8_20230420_083000.wav","Site_56",2023-04-20,"absent"
"PAM8_20230426_084000.wav","Site_56",2023-04-26,"absent"
"PAM8_20230430_124000.wav","Site_56",2023-04-30,"absent"
"PAM15_20230321_073000.wav","Site_60",2023-03-21,"present"
"PAM15_20230321_142000.wav","Site_60",2023-03-21,"present"
"PAM15_20230321_145000.wav","Site_60",2023-03-21,"present"
"PAM15_20230321_152000.wav","Site_60",2023-03-21,"present"
"PAM15_20230321_153000.wav","Site_60",2023-03-21,"present"
"PAM15_20230322_072000.wav","Site_60",2023-03-22,"present"
"PAM15_20230322_133000.wav","Site_60",2023-03-22,"present"
"PAM15_20230322_135000.wav","Site_60",2023-03-22,"present"
"PAM15_20230322_155000.wav","Site_60",2023-03-22,"present"
"PAM15_20230322_162000.wav","Site_60",2023-03-22,"present"
"PAM15_20230322_170000.wav","Site_60",2023-03-22,"present"
"PAM15_20230323_003000.wav","Site_60",2023-03-23,"present"
"PAM15_20230324_073000.wav","Site_60",2023-03-24,"present"
"PAM15_20230324_202000.wav","Site_60",2023-03-24,"present"
"PAM15_20230324_203000.wav","Site_60",2023-03-24,"present"
"PAM15_20230324_204000.wav","Site_60",2023-03-24,"present"
"PAM15_20230325_083000.wav","Site_60",2023-03-25,"present"
"PAM15_20230325_121000.wav","Site_60",2023-03-25,"present"
"PAM15_20230325_130000.wav","Site_60",2023-03-25,"present"
"PAM15_20230413_192000.wav","Site_60",2023-04-13,"present"
"PAM15_20230414_003000.wav","Site_60",2023-04-14,"present"
"PAM15_20230416_034000.wav","Site_60",2023-04-16,"present"
"PAM15_20230417_195000.wav","Site_60",2023-04-17,"present"
"PAM15_20230417_205000.wav","Site_60",2023-04-17,"present"
"PAM15_20230417_215000.wav","Site_60",2023-04-17,"present"
"PAM15_20230417_221000.wav","Site_60",2023-04-17,"present"
"PAM15_20230417_231000.wav","Site_60",2023-04-17,"present"
"PAM15_20230417_233000.wav","Site_60",2023-04-17,"present"
"PAM15_20230418_010000.wav","Site_60",2023-04-18,"present"
"PAM15_20230418_012000.wav","Site_60",2023-04-18,"present"
"PAM15_20230418_023000.wav","Site_60",2023-04-18,"present"
"PAM15_20230418_035000.wav","Site_60",2023-04-18,"present"
"PAM15_20230418_040000.wav","Site_60",2023-04-18,"present"
"PAM16_20230327_233000.wav","Site_65",2023-03-27,"present"
"PAM16_20230328_173000.wav","Site_65",2023-03-28,"present"
"PAM16_20230406_014000.wav","Site_65",2023-04-06,"absent"
"PAM16_20230413_064000.wav","Site_65",2023-04-13,"absent"
"PAM11_20230329_170000.wav","Site_73",2023-03-29,"present"
"PAM11_20230329_171000.wav","Site_73",2023-03-29,"present"
"PAM11_20230401_212000.wav","Site_73",2023-04-01,"present"
"PAM11_20230402_221000.wav","Site_73",2023-04-02,"present"
"PAM11_20230402_223000.wav","Site_73",2023-04-02,"present"
"PAM11_20230407_223000.wav","Site_73",2023-04-07,"present"
"PAM3_20230228_062000.wav","Site_9",2023-02-28,"absent"
"PAM3_20230313_061000.wav","Site_9",2023-03-13,"absent"
"PAM3_20230314_082000.wav","Site_9",2023-03-14,"absent"
"PAM3_20230318_094000.wav","Site_9",2023-03-18,"absent"
"PAM3_20230416_122000.wav","Site_9",2023-04-16,"absent"
"PAM3_20230418_123000.wav","Site_9",2023-04-18,"absent"
"PAM3_20230428_112000.wav","Site_9",2023-04-28,"absent"
"PAM3_20230429_152000.wav","Site_9",2023-04-29,"absent"
"PAM17_20230303_030000.wav","training",2023-03-03,"absent"
"PAM17_20230303_043000.wav","training",2023-03-03,"absent"
